thinkBack: Stock quote and option quote for SNDK on 11/2/13 12:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
68.97,-.525,"5,902,772",69.52,69.67,68.32

Theo parameters
Theo date,Theo stock price,Theo volatility
11/3/13,+.00,+0.00%

NOV1 13  (0)  100 (Weeklys)
Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic,Bid,Ask,Exp,Strike,Bid,Ask,Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic
Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic,Bid,Ask,Exp,Strike,Bid,Ask,Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic
.97,.01,.00,.02,.11,16.60,31.86%,96.27%,3.73%,7.26%,0,169,16.47,.13,16.50,16.70,JAN 14,52.5,.11,.13,-.03,.01,.00,.02,.00,.12,32.39%,4.00%,96.00%,7.77%,0,"3,309",0,.12
.95,.01,-.01,.03,.11,14.20,30.84%,93.57%,6.43%,12.49%,3,897,13.97,.23,14.15,14.25,JAN 14,55,.20,.22,-.05,.01,-.01,.03,-.01,.21,30.91%,6.47%,93.53%,12.58%,312,"10,740",0,.21
.92,.02,-.01,.05,.11,11.88,29.94%,89.40%,10.60%,20.56%,1,"2,927",11.47,.405,11.80,11.95,JAN 14,57.5,.38,.40,-.08,.02,-.01,.05,-.01,.39,30.12%,10.74%,89.26%,20.84%,10,"12,922",0,.39
.87,.02,-.01,.07,.11,9.65,28.92%,83.62%,16.38%,31.73%,0,"6,339",8.97,.68,9.60,9.70,JAN 14,60,.67,.69,-.14,.02,-.01,.07,-.02,.68,29.29%,16.73%,83.27%,32.37%,323,"4,251",0,.68
.80,.03,-.02,.09,.10,7.60,28.21%,75.61%,24.39%,47.10%,0,"6,661",6.47,1.13,7.55,7.65,JAN 14,62.5,1.11,1.14,-.21,.03,-.02,.09,-.03,1.13,28.45%,24.61%,75.39%,47.50%,10,"2,736",0,1.125
.70,.04,-.02,.11,.09,5.80,27.87%,65.51%,34.49%,66.34%,16,"9,410",3.97,1.83,5.75,5.85,JAN 14,65,1.79,1.82,-.30,.04,-.02,.11,-.05,1.81,27.90%,34.50%,65.50%,66.36%,14,"3,135",0,1.805
.59,.04,-.02,.12,.08,4.22,27.24%,54.44%,45.56%,87.28%,47,"4,960",1.47,2.755,4.20,4.25,JAN 14,67.5,2.72,2.77,-.41,.04,-.02,.12,-.06,2.74,27.39%,45.61%,54.39%,87.35%,106,"2,639",0,2.745
.48,.05,-.02,.13,.06,2.98,26.98%,42.94%,57.06%,89.89%,244,"6,338",0,2.975,2.96,2.99,JAN 14,70,3.95,4.00,-.52,.05,-.02,.13,-.08,3.98,26.97%,57.06%,42.94%,89.89%,30,431,1.03,2.945
.37,.04,-.02,.12,.05,1.99,26.58%,32.12%,67.88%,66.82%,275,"1,484",0,1.99,1.97,2.01,JAN 14,72.5,5.45,5.55,-.63,.04,-.02,.12,-.09,5.50,26.67%,67.84%,32.16%,66.92%,3,125,3.53,1.97
.27,.04,-.02,.10,.04,1.29,26.43%,22.85%,77.15%,47.31%,207,"1,840",0,1.29,1.27,1.31,JAN 14,75,7.25,7.35,-.73,.04,-.02,.10,-.10,7.30,26.56%,77.06%,22.94%,47.52%,160,204,6.03,1.27
.19,.03,-.01,.09,.03,.81,26.32%,15.48%,84.52%,31.94%,130,287,0,.805,.79,.82,JAN 14,77.5,9.25,9.35,-.81,.03,-.01,.09,-.11,9.30,26.38%,84.47%,15.53%,32.04%,0,76,8.53,.77
.12,.02,-.01,.07,.02,.49,26.25%,10.03%,89.97%,20.62%,117,"1,233",0,.485,.47,.50,JAN 14,80,11.40,11.90,-.84,.02,-.01,.07,-.10,11.65,28.91%,87.98%,12.02%,24.84%,0,55,11.03,.62
.05,.01,-.01,.03,.01,.17,26.51%,3.89%,96.11%,7.96%,0,703,0,.17,.16,.18,JAN 14,85,15.00,18.15,-.87,.01,-.01,.07,-.10,16.58,35.91%,90.98%,9.02%,18.76%,0,48,16.03,.545
.02,.01,.00,.02,.00,.07,27.72%,1.63%,98.37%,3.33%,0,510,0,.07,.04,.10,JAN 14,90,19.65,23.25,-.88,.01,-.02,.06,-.09,21.45,41.52%,93.07%,6.93%,14.48%,0,9,21.03,.42

APR 14  (168)  100
Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic,Bid,Ask,Exp,Strike,Bid,Ask,Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic
.88,.01,-.01,.09,.12,17.28,35.75%,84.01%,15.99%,30.07%,0,134,16.47,.805,17.20,17.35,APR 14,52.5,.88,.91,-.10,.01,-.01,.08,-.04,.90,34.92%,15.29%,84.71%,28.80%,187,"5,509",0,.895
.85,.01,-.01,.10,.14,15.13,34.44%,80.04%,19.96%,37.46%,2,20,13.97,1.155,15.05,15.20,APR 14,55,1.24,1.27,-.14,.01,-.01,.10,-.05,1.26,34.12%,19.68%,80.32%,36.97%,31,674,0,1.255
.81,.02,-.01,.12,.15,13.12,33.75%,74.90%,25.10%,46.98%,0,190,11.47,1.655,13.05,13.20,APR 14,57.5,1.72,1.76,-.18,.02,-.01,.12,-.07,1.74,33.51%,24.89%,75.11%,46.60%,0,239,0,1.74
.76,.02,-.01,.14,.16,11.23,32.97%,69.25%,30.75%,57.37%,0,253,8.97,2.255,11.15,11.30,APR 14,60,2.32,2.37,-.23,.02,-.01,.14,-.08,2.35,32.85%,30.66%,69.34%,57.21%,12,645,0,2.345
.71,.02,-.01,.16,.16,9.48,32.31%,63.00%,37.00%,68.76%,0,255,6.47,3.005,9.40,9.55,APR 14,62.5,3.05,3.15,-.29,.02,-.02,.16,-.11,3.10,32.27%,36.97%,63.03%,68.72%,0,537,0,3.10
.65,.02,-.02,.17,.15,7.90,31.80%,56.33%,43.67%,80.80%,102,"1,617",3.97,3.93,7.85,7.95,APR 14,65,4.00,4.10,-.35,.02,-.02,.17,-.13,4.05,31.93%,43.73%,56.27%,80.89%,0,493,0,4.05
.58,.03,-.02,.18,.14,6.50,31.36%,49.51%,50.49%,92.97%,19,399,1.47,5.03,6.45,6.55,APR 14,67.5,5.10,5.20,-.42,.03,-.02,.18,-.16,5.15,31.50%,50.52%,49.48%,93.00%,20,176,0,5.15
.51,.03,-.02,.19,.13,5.30,31.10%,42.76%,57.24%,93.64%,22,534,0,5.30,5.25,5.35,APR 14,70,6.35,6.50,-.49,.03,-.02,.19,-.18,6.42,31.11%,57.24%,42.76%,93.64%,10,493,1.03,5.395
.44,.03,-.02,.18,.12,4.25,30.77%,36.32%,63.68%,78.94%,26,645,0,4.25,4.20,4.30,APR 14,72.5,7.85,7.95,-.55,.03,-.02,.18,-.21,7.90,30.92%,63.65%,36.35%,79.03%,20,444,3.53,4.37
.38,.03,-.02,.18,.10,3.35,30.39%,30.31%,69.69%,65.41%,0,621,0,3.35,3.30,3.40,APR 14,75,9.45,9.55,-.62,.03,-.02,.18,-.24,9.50,30.57%,69.63%,30.37%,65.58%,0,557,6.03,3.47
.32,.03,-.01,.17,.09,2.64,30.27%,24.95%,75.05%,53.56%,2,710,0,2.64,2.61,2.67,APR 14,77.5,11.25,11.35,-.68,.02,-.02,.17,-.27,11.30,30.53%,74.92%,25.08%,53.87%,0,1,8.53,2.77
.26,.02,-.01,.15,.07,2.06,30.13%,20.24%,79.76%,43.24%,0,768,0,2.055,2.03,2.08,APR 14,80,13.15,13.25,-.73,.02,-.01,.15,-.29,13.20,30.34%,79.64%,20.36%,43.52%,0,15,11.03,2.17
.18,.02,-.01,.12,.05,1.21,29.91%,12.80%,87.20%,27.14%,0,548,0,1.21,1.19,1.23,APR 14,85,17.15,18.00,-.80,.02,-.01,.13,-.34,17.58,31.97%,85.91%,14.09%,30.03%,0,0,16.03,1.545
.11,.01,-.01,.09,.03,.69,29.76%,7.74%,92.26%,16.31%,0,318,0,.69,.67,.71,APR 14,90,21.80,21.95,-.88,.01,-.01,.09,-.38,21.88,30.67%,91.72%,8.28%,17.48%,0,1,21.03,.845

JAN 15  (441)  100
Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic,Bid,Ask,Exp,Strike,Bid,Ask,Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic
.80,.01,-.01,.20,.31,19.20,34.87%,69.04%,30.96%,55.02%,0,163,16.47,2.73,19.10,19.30,JAN 15,52.5,3.25,3.35,-.19,.01,-.01,.20,-.20,3.30,34.86%,30.95%,69.05%,55.00%,0,443,0,3.30
.77,.01,-.01,.22,.32,17.40,34.28%,65.13%,34.87%,61.75%,0,409,13.97,3.43,17.30,17.50,JAN 15,55,3.95,4.05,-.22,.01,-.01,.22,-.23,4.00,34.30%,34.89%,65.11%,61.77%,0,"1,881",0,4.00
.74,.01,-.01,.24,.34,15.70,33.75%,61.06%,38.94%,68.68%,0,363,11.47,4.23,15.60,15.80,JAN 15,57.5,4.75,4.85,-.25,.01,-.01,.24,-.27,4.80,33.78%,38.96%,61.04%,68.71%,0,487,0,4.80
.70,.01,-.01,.26,.34,14.10,33.26%,56.92%,43.08%,75.68%,16,"1,080",8.97,5.13,14.00,14.20,JAN 15,60,5.70,5.80,-.29,.01,-.01,.26,-.31,5.75,33.48%,43.23%,56.77%,75.87%,0,566,0,5.75
.66,.01,-.01,.27,.34,12.63,32.88%,52.70%,47.30%,82.71%,0,423,6.47,6.155,12.55,12.70,JAN 15,62.5,6.70,6.80,-.33,.01,-.01,.27,-.36,6.75,33.00%,47.37%,52.63%,82.78%,0,481,0,6.75
.62,.02,-.01,.28,.34,11.27,32.59%,48.49%,51.51%,89.61%,0,665,3.97,7.305,11.20,11.35,JAN 15,65,7.85,7.95,-.37,.02,-.01,.28,-.40,7.90,32.70%,51.56%,48.44%,89.65%,0,256,0,7.90
.58,.02,-.01,.29,.33,10.00,32.20%,44.41%,55.59%,96.23%,0,78,1.47,8.53,9.95,10.05,JAN 15,67.5,9.05,9.20,-.41,.02,-.01,.29,-.45,9.12,32.32%,55.62%,44.38%,96.25%,6,265,0,9.125
.54,.02,-.01,.30,.31,8.87,31.99%,40.42%,59.58%,95.76%,0,399,0,8.875,8.80,8.95,JAN 15,70,10.40,10.50,-.45,.02,-.01,.30,-.50,10.45,31.94%,59.58%,40.42%,95.76%,0,151,1.03,9.42
.50,.02,-.01,.30,.30,7.82,31.71%,36.61%,63.39%,85.95%,0,394,0,7.825,7.75,7.90,JAN 15,72.5,11.85,11.95,-.49,.02,-.01,.30,-.55,11.90,31.66%,63.39%,36.61%,85.93%,0,5,3.53,8.37
.46,.02,-.01,.30,.28,6.87,31.44%,32.99%,67.01%,76.81%,69,343,0,6.875,6.80,6.95,JAN 15,75,13.40,13.50,-.53,.02,-.01,.30,-.61,13.45,31.41%,67.01%,32.99%,76.79%,12,142,6.03,7.42
.42,.02,-.01,.29,.26,6.00,31.13%,29.57%,70.43%,68.30%,35,22,0,6.00,5.95,6.05,JAN 15,77.5,15.00,15.15,-.57,.02,-.01,.29,-.66,15.08,31.11%,70.44%,29.56%,68.28%,8,6,8.53,6.545
.38,.02,-.01,.29,.24,5.25,30.96%,26.39%,73.61%,60.56%,70,349,0,5.25,5.20,5.30,JAN 15,80,16.75,16.90,-.61,.02,-.01,.29,-.71,16.82,30.95%,73.61%,26.39%,60.56%,7,111,11.03,5.795
.31,.02,-.01,.27,.21,3.95,30.51%,20.72%,79.28%,46.96%,59,351,0,3.95,3.90,4.00,JAN 15,85,20.45,20.60,-.68,.02,-.01,.27,-.81,20.53,30.54%,79.27%,20.73%,47.00%,0,101,16.03,4.495
.25,.01,-.01,.24,.17,2.96,30.21%,16.04%,83.96%,35.99%,53,263,0,2.96,2.93,2.99,JAN 15,90,24.40,24.55,-.74,.01,-.01,.24,-.91,24.47,30.05%,84.05%,15.95%,35.77%,0,39,21.03,3.445

JAN 16  (804)  100
Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic,Bid,Ask,Exp,Strike,Bid,Ask,Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic
.76,.01,-.01,.29,.50,21.27,34.33%,59.81%,40.19%,68.12%,0,13,16.47,4.805,21.15,21.40,JAN 16,52.5,5.95,6.10,-.22,.01,-.01,.30,-.47,6.03,34.90%,40.67%,59.33%,68.76%,10,28,0,6.025
.74,.01,-.01,.31,.52,19.73,34.03%,56.48%,43.52%,73.44%,0,105,13.97,5.755,19.60,19.85,JAN 16,55,6.90,7.05,-.25,.01,-.01,.32,-.53,6.97,34.57%,43.94%,56.06%,73.97%,0,17,0,6.975
.71,.01,-.01,.33,.53,18.28,33.80%,53.15%,46.85%,78.68%,0,9,11.47,6.805,18.15,18.40,JAN 16,57.5,7.90,8.05,-.27,.01,-.01,.34,-.59,7.97,34.17%,47.10%,52.90%,78.97%,0,12,0,7.975
.68,.01,-.01,.35,.54,16.90,33.56%,49.91%,50.09%,83.72%,0,59,8.97,7.93,16.75,17.05,JAN 16,60,8.95,9.15,-.30,.01,-.01,.35,-.66,9.05,33.78%,50.22%,49.78%,83.85%,3,26,0,9.05
.65,.01,-.01,.36,.54,15.55,33.18%,46.83%,53.17%,88.49%,0,15,6.47,9.08,15.45,15.65,JAN 16,62.5,10.15,10.30,-.33,.01,-.01,.37,-.73,10.22,33.47%,53.31%,46.69%,88.61%,0,9,0,10.225
.62,.01,-.01,.38,.54,14.30,32.88%,43.80%,56.20%,93.10%,0,8,3.97,10.33,14.20,14.40,JAN 16,65,11.35,11.55,-.36,.01,-.01,.38,-.80,11.45,33.10%,56.29%,43.71%,93.16%,28,37,0,11.45
.59,.01,-.01,.39,.53,13.15,32.66%,40.84%,59.16%,97.52%,0,7,1.47,11.68,13.05,13.25,JAN 16,67.5,12.70,12.90,-.39,.01,-.01,.39,-.87,12.80,32.87%,59.23%,40.77%,97.54%,0,34,0,12.80
.56,.01,-.01,.39,.52,12.05,32.37%,38.01%,61.99%,96.63%,0,148,0,12.05,11.95,12.15,JAN 16,70,14.10,14.30,-.42,.01,-.01,.39,-.95,14.20,32.60%,62.03%,37.97%,96.65%,0,31,1.03,13.17
.53,.01,-.01,.40,.51,11.05,32.17%,35.29%,64.71%,88.84%,0,291,0,11.05,10.95,11.15,JAN 16,72.5,15.55,15.80,-.45,.01,-.01,.40,-1.03,15.67,32.34%,64.73%,35.27%,88.88%,0,0,3.53,12.145
.50,.01,-.01,.40,.49,10.10,31.93%,32.70%,67.30%,81.55%,0,374,0,10.10,10.00,10.20,JAN 16,75,17.10,17.30,-.48,.01,-.01,.40,-1.10,17.20,32.05%,67.31%,32.69%,81.60%,0,5,6.03,11.17
.47,.01,-.01,.40,.48,9.22,31.72%,30.23%,69.77%,74.75%,272,30,0,9.225,9.10,9.35,JAN 16,77.5,18.70,18.95,-.51,.01,-.01,.40,-1.18,18.83,31.85%,69.76%,30.24%,74.83%,0,1,8.53,10.295
.45,.01,-.01,.40,.46,8.43,31.54%,27.90%,72.10%,68.45%,0,43,0,8.425,8.30,8.55,JAN 16,80,20.40,20.60,-.53,.01,-.01,.40,-1.26,20.50,31.63%,72.09%,27.91%,68.52%,0,5,11.03,9.47
.39,.01,-.01,.39,.42,7.00,31.19%,23.63%,76.37%,57.18%,0,43,0,7.00,6.90,7.10,JAN 16,85,23.85,24.15,-.59,.01,-.01,.39,-1.42,24.00,31.13%,76.38%,23.62%,57.13%,0,0,16.03,7.97
.34,.01,-.01,.37,.38,5.80,30.90%,19.90%,80.10%,47.57%,0,84,0,5.80,5.70,5.90,JAN 16,90,27.65,27.90,-.64,.01,-.01,.37,-1.58,27.77,30.82%,80.13%,19.87%,47.48%,0,75,21.03,6.745
